,Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Status,City,Total_Amount,Year,Month,Day
38976,38977,2210,2024-03-25,TV,Electronics,6,237.31,Debit Card,Cancelled,Chennai,1423.86,2024,3,25
38999,39000,5456,2024-03-24,Headphones,Electronics,18,127.3,PayPal,Completed,Chennai,2291.4,2024,3,24
39044,39045,5686,2024-03-06,Headphones,Clothing,23,1822.02,Cash,Completed,Bangalore,41906.46,2024,3,6
39077,39078,1465,2024-03-26,Headphones,Home Appliances,6,1777.94,PayPal,Completed,Delhi,10667.64,2024,3,26
39080,39081,9336,2024-03-30,Laptop,Home Appliances,16,580.12,UPI,Completed,Delhi,9281.92,2024,3,30
39102,39103,2833,2024-03-02,Watch,Accessories,9,834.67,UPI,Completed,Mumbai,7512.03,2024,3,2
39104,39105,4604,2024-03-26,TV,Home Appliances,2,2287.67,Credit Card,Completed,Delhi,4575.34,2024,3,26
39121,39122,1013,2024-03-03,Watch,Accessories,10,508.61,UPI,Cancelled,Pune,5086.1,2024,3,3
39161,39162,7575,2024-03-30,Mobile,Accessories,20,1983.69,UPI,Cancelled,Mumbai,39673.8,2024,3,30
39188,39189,9759,2024-03-02,Tablet,Accessories,22,428.92,Credit Card,Completed,Delhi,9436.24,2024,3,2
39208,39209,4204,2024-03-05,Camera,Accessories,3,2333.69,Cash,Completed,Kolkata,7001.07,2024,3,5
39265,39266,7320,2024-03-17,Headphones,Electronics,24,1341.48,Cash,Completed,Delhi,32195.52,2024,3,17
39283,39284,8999,2024-03-23,TV,Clothing,5,2314.86,PayPal,Completed,Bangalore,11574.3,2024,3,23
39288,39289,4839,2024-03-04,Shoes,Electronics,15,2091.39,Credit Card,Completed,Delhi,31370.85,2024,3,4
39301,39302,5482,2024-03-15,Mobile,Electronics,24,1522.72,PayPal,Completed,Mumbai,36545.28,2024,3,15
39324,39325,5648,2024-03-17,Shoes,Accessories,24,659.75,Cash,Completed,Pune,15834.0,2024,3,17
39337,39338,4489,2024-03-21,Laptop,Accessories,1,1776.91,Cash,Cancelled,Chennai,1776.91,2024,3,21
39389,39390,1328,2024-03-08,Camera,Clothing,17,978.87,PayPal,Completed,Pune,16640.79,2024,3,8
39428,39429,5994,2024-03-15,Watch,Electronics,22,1404.11,PayPal,Completed,Bangalore,30890.42,2024,3,15
39461,39462,3510,2024-03-16,Camera,Accessories,9,1692.11,Debit Card,Completed,Bangalore,15228.99,2024,3,16
39470,39471,7395,2024-03-15,Tablet,Electronics,3,2195.62,PayPal,Returned,Hyderabad,6586.86,2024,3,15
39500,39501,5394,2024-03-15,Tablet,Home Appliances,2,972.23,Cash,Completed,Delhi,1944.46,2024,3,15
39508,39509,9807,2024-03-08,Watch,Electronics,19,1866.9,Credit Card,Completed,Chennai,35471.1,2024,3,8
39557,39558,9606,2024-03-21,Watch,Home Appliances,4,845.41,PayPal,Completed,Kolkata,3381.64,2024,3,21
39610,39611,1810,2024-03-10,Headphones,Electronics,17,53.64,Debit Card,Completed,Delhi,911.88,2024,3,10
39644,39645,3638,2024-03-16,Mobile,Home Appliances,23,2056.05,Credit Card,Completed,Mumbai,47289.15,2024,3,16
39654,39655,6213,2024-03-27,Shoes,Electronics,14,1139.7,PayPal,Completed,Mumbai,15955.8,2024,3,27
39666,39667,3733,2024-03-08,Headphones,Clothing,12,1449.54,PayPal,Completed,Hyderabad,17394.48,2024,3,8
39685,39686,1913,2024-03-30,Shoes,Accessories,12,1346.83,UPI,Completed,Pune,16161.96,2024,3,30
39698,39699,2789,2024-03-26,Watch,Clothing,7,1602.58,PayPal,Completed,Mumbai,11218.06,2024,3,26
39708,39709,1762,2024-03-21,Watch,Clothing,19,2178.21,Debit Card,Cancelled,Delhi,41385.99,2024,3,21
39709,39710,9809,2024-03-17,Laptop,Accessories,9,1459.8,PayPal,Completed,Mumbai,13138.2,2024,3,17
39765,39766,7063,2024-03-06,Tablet,Accessories,18,85.79,Credit Card,Returned,Hyderabad,1544.22,2024,3,6
39783,39784,2109,2024-03-30,Shoes,Accessories,9,288.48,Cash,Completed,Mumbai,2596.32,2024,3,30
39786,39787,1622,2024-03-02,Mobile,Accessories,11,231.35,Cash,Completed,Chennai,2544.85,2024,3,2
39787,39788,3337,2024-03-07,Laptop,Home Appliances,18,815.35,PayPal,Completed,Delhi,14676.3,2024,3,7
39795,39796,8190,2024-03-29,TV,Clothing,21,2337.3,PayPal,Completed,Kolkata,49083.3,2024,3,29
39797,39798,9536,2024-03-01,Mobile,Electronics,18,277.79,PayPal,Completed,Pune,5000.22,2024,3,1
39815,39816,7146,2024-03-10,Watch,Electronics,18,755.98,Cash,Cancelled,Pune,13607.64,2024,3,10
39820,39821,6053,2024-03-08,Watch,Clothing,10,69.16,Credit Card,Completed,Hyderabad,691.6,2024,3,8
39828,39829,1695,2024-03-31,Mobile,Home Appliances,13,1940.25,UPI,Completed,Mumbai,25223.25,2024,3,31
39850,39851,2827,2024-03-26,Watch,Accessories,24,2129.85,Debit Card,Completed,Delhi,51116.4,2024,3,26
39856,39857,8584,2024-03-31,Mobile,Accessories,22,1787.02,PayPal,Completed,Chennai,39314.44,2024,3,31
39873,39874,2085,2024-03-08,Camera,Accessories,17,1178.78,UPI,Completed,Kolkata,20039.26,2024,3,8
39886,39887,4079,2024-03-10,Camera,Clothing,13,563.82,Credit Card,Completed,Pune,7329.66,2024,3,10
39956,39957,3199,2024-03-07,Mobile,Clothing,23,105.37,PayPal,Completed,Kolkata,2423.51,2024,3,7
39997,39998,9669,2024-03-15,Tablet,Home Appliances,9,1105.69,UPI,Completed,Hyderabad,9951.21,2024,3,15
40015,40016,3723,2024-03-13,Camera,Electronics,22,1923.75,Credit Card,Completed,Mumbai,42322.5,2024,3,13
40030,40031,1623,2024-03-28,Mobile,Electronics,9,137.01,Debit Card,Completed,Bangalore,1233.09,2024,3,28
40044,40045,1566,2024-03-05,Tablet,Home Appliances,4,2046.68,Credit Card,Completed,Kolkata,8186.72,2024,3,5
40083,40084,7333,2024-03-14,Laptop,Electronics,24,1291.63,Debit Card,Completed,Pune,30999.12,2024,3,14
40121,40122,9462,2024-03-09,Shoes,Clothing,7,1180.17,PayPal,Completed,Kolkata,8261.19,2024,3,9
40124,40125,9885,2024-03-28,Shoes,Clothing,10,2297.38,UPI,Completed,Bangalore,22973.8,2024,3,28
40215,40216,8394,2024-03-01,Tablet,Home Appliances,8,26.39,Cash,Cancelled,Hyderabad,211.12,2024,3,1
40250,40251,6506,2024-03-15,Shoes,Clothing,6,1885.45,Credit Card,Completed,Chennai,11312.7,2024,3,15
40284,40285,1271,2024-03-21,Watch,Electronics,24,2284.09,PayPal,Completed,Bangalore,54818.16,2024,3,21
40290,40291,6871,2024-03-25,Headphones,Electronics,9,266.79,UPI,Completed,Chennai,2401.11,2024,3,25
40297,40298,3173,2024-03-04,Tablet,Accessories,3,1250.86,Cash,Completed,Chennai,3752.58,2024,3,4
40301,40302,2558,2024-03-06,Tablet,Clothing,19,59.87,Credit Card,Cancelled,Hyderabad,1137.53,2024,3,6
40312,40313,7407,2024-03-17,Mobile,Clothing,8,1022.72,PayPal,Cancelled,Delhi,8181.76,2024,3,17
40421,40422,4029,2024-03-02,Mobile,Electronics,19,1306.95,UPI,Completed,Kolkata,24832.05,2024,3,2
40478,40479,9553,2024-03-21,TV,Accessories,3,1800.82,Cash,Completed,Chennai,5402.46,2024,3,21
40497,40498,6647,2024-03-12,Camera,Accessories,15,625.53,UPI,Completed,Pune,9382.95,2024,3,12
40507,40508,2876,2024-03-07,Laptop,Electronics,5,1737.36,Debit Card,Completed,Kolkata,8686.8,2024,3,7
40511,40512,3158,2024-03-30,Camera,Electronics,15,390.01,UPI,Completed,Pune,5850.15,2024,3,30
40543,40544,4116,2024-03-08,Shoes,Clothing,14,2093.48,UPI,Cancelled,Bangalore,29308.72,2024,3,8
40557,40558,1965,2024-03-14,Watch,Home Appliances,15,549.6,Cash,Completed,Mumbai,8244.0,2024,3,14
40599,40600,2051,2024-03-25,Camera,Clothing,4,254.6,Debit Card,Completed,Mumbai,1018.4,2024,3,25
40611,40612,6600,2024-03-24,Shoes,Electronics,14,2099.08,Cash,Completed,Bangalore,29387.12,2024,3,24
40638,40639,9586,2024-03-04,Shoes,Clothing,9,1640.99,UPI,Completed,Pune,14768.91,2024,3,4
40642,40643,5877,2024-03-19,Laptop,Accessories,21,1653.6,Credit Card,Completed,Bangalore,34725.6,2024,3,19
40663,40664,7420,2024-03-14,Mobile,Accessories,7,1434.28,Cash,Cancelled,Mumbai,10039.96,2024,3,14
40665,40666,7192,2024-03-13,TV,Electronics,21,2463.72,UPI,Completed,Mumbai,51738.12,2024,3,13
40704,40705,4734,2024-03-06,Shoes,Electronics,7,1119.01,Credit Card,Returned,Hyderabad,7833.07,2024,3,6
40759,40760,8159,2024-03-21,Laptop,Accessories,22,1559.49,UPI,Completed,Bangalore,34308.78,2024,3,21
40761,40762,1631,2024-03-08,Laptop,Clothing,20,2395.78,Cash,Completed,Delhi,47915.6,2024,3,8
40770,40771,2699,2024-03-15,Tablet,Accessories,4,359.75,Credit Card,Completed,Pune,1439.0,2024,3,15
40795,40796,2136,2024-03-25,Tablet,Accessories,6,2229.05,Credit Card,Completed,Mumbai,13374.3,2024,3,25
40840,40841,3087,2024-03-31,Watch,Accessories,24,2111.6,Cash,Completed,Bangalore,50678.4,2024,3,31
40858,40859,5377,2024-03-07,Watch,Home Appliances,4,497.71,Cash,Completed,Hyderabad,1990.84,2024,3,7
40882,40883,1883,2024-03-01,Mobile,Clothing,9,1537.91,UPI,Completed,Pune,13841.19,2024,3,1
40902,40903,2925,2024-03-29,TV,Accessories,10,2351.05,UPI,Completed,Pune,23510.5,2024,3,29
40948,40949,9089,2024-03-31,Shoes,Accessories,18,1644.73,Cash,Cancelled,Mumbai,29605.14,2024,3,31
40950,40951,4213,2024-03-12,Watch,Electronics,6,1521.79,UPI,Completed,Hyderabad,9130.74,2024,3,12
40956,40957,1702,2024-03-23,Laptop,Accessories,14,728.08,Cash,Cancelled,Bangalore,10193.12,2024,3,23
40958,40959,7671,2024-03-06,Camera,Clothing,7,2425.52,PayPal,Completed,Pune,16978.64,2024,3,6
40971,40972,1479,2024-03-13,Mobile,Electronics,6,843.74,UPI,Completed,Hyderabad,5062.44,2024,3,13
41001,41002,3733,2024-03-14,Headphones,Home Appliances,17,1388.46,PayPal,Completed,Pune,23603.82,2024,3,14
41046,41047,9883,2024-03-05,Headphones,Electronics,13,321.77,PayPal,Completed,Chennai,4183.01,2024,3,5
41096,41097,1493,2024-03-18,Laptop,Electronics,11,1244.43,PayPal,Completed,Chennai,13688.73,2024,3,18
41134,41135,8189,2024-03-26,Laptop,Electronics,14,113.03,Debit Card,Completed,Delhi,1582.42,2024,3,26
41135,41136,2998,2024-03-13,Headphones,Home Appliances,1,2255.05,UPI,Completed,Hyderabad,2255.05,2024,3,13
41192,41193,3902,2024-03-08,Headphones,Home Appliances,4,2377.09,PayPal,Completed,Kolkata,9508.36,2024,3,8
41207,41208,6045,2024-03-09,TV,Clothing,14,2341.63,Cash,Completed,Bangalore,32782.82,2024,3,9
41227,41228,6386,2024-03-23,Mobile,Electronics,17,1572.22,Debit Card,Cancelled,Bangalore,26727.74,2024,3,23
41244,41245,6919,2024-03-29,Tablet,Electronics,11,482.26,PayPal,Completed,Pune,5304.86,2024,3,29
41266,41267,4692,2024-03-17,Shoes,Home Appliances,13,1192.51,UPI,Completed,Pune,15502.63,2024,3,17
41281,41282,8492,2024-03-29,Headphones,Home Appliances,12,849.81,PayPal,Returned,Mumbai,10197.72,2024,3,29
41309,41310,4182,2024-03-04,Shoes,Electronics,20,1778.24,Credit Card,Completed,Chennai,35564.8,2024,3,4
41313,41314,6613,2024-03-23,Mobile,Clothing,10,2399.54,Credit Card,Completed,Delhi,23995.4,2024,3,23
41323,41324,8254,2024-03-01,Headphones,Home Appliances,16,883.46,Debit Card,Completed,Bangalore,14135.36,2024,3,1
41459,41460,4076,2024-03-16,Tablet,Clothing,4,2264.82,Credit Card,Returned,Chennai,9059.28,2024,3,16
41477,41478,8534,2024-03-14,Camera,Clothing,2,877.58,Credit Card,Cancelled,Delhi,1755.16,2024,3,14
41515,41516,6042,2024-03-04,Shoes,Accessories,4,1419.28,Credit Card,Completed,Mumbai,5677.12,2024,3,4
41572,41573,3301,2024-03-17,Shoes,Clothing,21,622.42,Cash,Completed,Kolkata,13070.82,2024,3,17
41607,41608,2136,2024-03-25,Tablet,Clothing,4,38.69,PayPal,Completed,Kolkata,154.76,2024,3,25
41609,41610,1622,2024-03-20,Tablet,Home Appliances,9,293.28,Cash,Returned,Chennai,2639.52,2024,3,20
41644,41645,3917,2024-03-10,Mobile,Home Appliances,3,2284.28,Credit Card,Completed,Bangalore,6852.84,2024,3,10
41652,41653,5570,2024-03-01,Headphones,Home Appliances,5,2464.76,Cash,Returned,Kolkata,12323.8,2024,3,1
41657,41658,7644,2024-03-20,Shoes,Electronics,23,1684.78,PayPal,Cancelled,Hyderabad,38749.94,2024,3,20
41690,41691,9388,2024-03-04,Watch,Home Appliances,16,736.98,Cash,Cancelled,Kolkata,11791.68,2024,3,4
41692,41693,2995,2024-03-17,TV,Clothing,16,1753.35,PayPal,Completed,Bangalore,28053.6,2024,3,17
41730,41731,9974,2024-03-12,Camera,Electronics,20,1714.33,Credit Card,Cancelled,Bangalore,34286.6,2024,3,12
41738,41739,2863,2024-03-10,Mobile,Home Appliances,5,1975.33,Cash,Completed,Kolkata,9876.65,2024,3,10
41753,41754,7482,2024-03-27,TV,Accessories,16,269.73,PayPal,Returned,Chennai,4315.68,2024,3,27
41757,41758,2186,2024-03-21,Camera,Accessories,15,1179.23,Cash,Completed,Mumbai,17688.45,2024,3,21
41821,41822,9995,2024-03-01,Shoes,Accessories,2,897.47,Cash,Cancelled,Mumbai,1794.94,2024,3,1
41863,41864,9626,2024-03-03,Watch,Accessories,2,1864.43,Cash,Completed,Kolkata,3728.86,2024,3,3
41878,41879,5151,2024-03-26,Headphones,Electronics,23,1879.64,Debit Card,Completed,Mumbai,43231.72,2024,3,26
41899,41900,8045,2024-03-27,Tablet,Home Appliances,21,2073.44,PayPal,Completed,Bangalore,43542.24,2024,3,27
41900,41901,8624,2024-03-22,Mobile,Electronics,14,2158.22,PayPal,Cancelled,Pune,30215.08,2024,3,22
41902,41903,8063,2024-03-19,Headphones,Accessories,22,184.32,Credit Card,Cancelled,Delhi,4055.04,2024,3,19
42035,42036,3663,2024-03-20,TV,Home Appliances,18,2129.03,PayPal,Completed,Kolkata,38322.54,2024,3,20
42055,42056,4993,2024-03-17,Camera,Accessories,5,1979.05,PayPal,Completed,Kolkata,9895.25,2024,3,17
42138,42139,8978,2024-03-10,Laptop,Electronics,24,924.37,Cash,Completed,Hyderabad,22184.88,2024,3,10
42182,42183,9081,2024-03-30,Laptop,Electronics,4,1531.75,PayPal,Completed,Delhi,6127.0,2024,3,30
42193,42194,3157,2024-03-26,Camera,Electronics,16,1769.9,Cash,Completed,Chennai,28318.4,2024,3,26
42233,42234,6798,2024-03-22,Laptop,Accessories,21,1369.18,Debit Card,Cancelled,Chennai,28752.78,2024,3,22
42280,42281,4565,2024-03-18,Shoes,Accessories,11,2154.76,PayPal,Completed,Chennai,23702.36,2024,3,18
42291,42292,2980,2024-03-23,Tablet,Accessories,21,804.85,Cash,Completed,Chennai,16901.85,2024,3,23
42301,42302,7254,2024-03-11,Mobile,Home Appliances,18,272.17,UPI,Completed,Pune,4899.06,2024,3,11
42311,42312,7570,2024-03-09,TV,Accessories,20,340.72,PayPal,Completed,Delhi,6814.4,2024,3,9
42335,42336,1879,2024-03-16,Laptop,Electronics,13,686.97,UPI,Cancelled,Chennai,8930.61,2024,3,16
42372,42373,4486,2024-03-30,Tablet,Home Appliances,7,1408.63,UPI,Completed,Delhi,9860.41,2024,3,30
42383,42384,1328,2024-03-09,Camera,Electronics,12,1866.14,UPI,Completed,Mumbai,22393.68,2024,3,9
42412,42413,7394,2024-03-30,Watch,Electronics,5,977.36,Cash,Completed,Chennai,4886.8,2024,3,30
42416,42417,6784,2024-03-27,Mobile,Accessories,17,1014.93,Debit Card,Completed,Bangalore,17253.81,2024,3,27
42422,42423,7224,2024-03-11,Mobile,Home Appliances,19,870.58,PayPal,Cancelled,Kolkata,16541.02,2024,3,11
42436,42437,9773,2024-03-28,Mobile,Home Appliances,9,2223.82,Credit Card,Completed,Mumbai,20014.38,2024,3,28
42439,42440,4557,2024-03-12,Shoes,Home Appliances,21,898.9,Debit Card,Cancelled,Kolkata,18876.9,2024,3,12
42449,42450,5483,2024-03-24,Watch,Home Appliances,23,1741.99,Debit Card,Completed,Chennai,40065.77,2024,3,24
42485,42486,1306,2024-03-23,Watch,Home Appliances,11,344.92,Cash,Returned,Hyderabad,3794.12,2024,3,23
42493,42494,1414,2024-03-15,TV,Accessories,3,501.08,UPI,Completed,Mumbai,1503.24,2024,3,15
42536,42537,2699,2024-03-08,Watch,Home Appliances,15,678.02,UPI,Completed,Hyderabad,10170.3,2024,3,8
42542,42543,4251,2024-03-16,Camera,Electronics,8,1236.02,Credit Card,Cancelled,Kolkata,9888.16,2024,3,16
42595,42596,9902,2024-03-17,Tablet,Clothing,19,221.75,PayPal,Returned,Chennai,4213.25,2024,3,17
42636,42637,9402,2024-03-18,Laptop,Home Appliances,14,1549.84,Credit Card,Returned,Bangalore,21697.76,2024,3,18
42668,42669,5706,2024-03-21,Laptop,Clothing,3,817.25,UPI,Completed,Kolkata,2451.75,2024,3,21
42674,42675,8287,2024-03-29,Mobile,Clothing,9,1708.71,UPI,Completed,Hyderabad,15378.39,2024,3,29
42683,42684,7428,2024-03-21,TV,Clothing,14,1540.91,Cash,Cancelled,Delhi,21572.74,2024,3,21
42748,42749,6832,2024-03-21,TV,Home Appliances,15,1747.69,Credit Card,Cancelled,Bangalore,26215.35,2024,3,21
42749,42750,5266,2024-03-11,Mobile,Accessories,17,1971.67,UPI,Completed,Delhi,33518.39,2024,3,11
42754,42755,4511,2024-03-15,TV,Electronics,21,1652.4,UPI,Completed,Pune,34700.4,2024,3,15
42763,42764,4483,2024-03-10,Watch,Clothing,12,32.81,Debit Card,Completed,Pune,393.72,2024,3,10
42781,42782,1404,2024-03-05,Mobile,Clothing,3,496.33,PayPal,Completed,Hyderabad,1488.99,2024,3,5
42812,42813,6592,2024-03-10,Camera,Clothing,5,1075.88,Cash,Returned,Delhi,5379.4,2024,3,10
42823,42824,5718,2024-03-21,Shoes,Accessories,12,125.75,PayPal,Completed,Hyderabad,1509.0,2024,3,21
42829,42830,8502,2024-03-06,Camera,Clothing,24,740.63,Credit Card,Cancelled,Kolkata,17775.12,2024,3,6
42835,42836,7892,2024-03-19,TV,Clothing,11,1477.03,Debit Card,Returned,Mumbai,16247.33,2024,3,19
42836,42837,8776,2024-03-29,Headphones,Electronics,11,1351.45,Cash,Completed,Bangalore,14865.95,2024,3,29
42838,42839,8628,2024-03-04,Camera,Electronics,6,1924.8,PayPal,Completed,Pune,11548.8,2024,3,4
42859,42860,1020,2024-03-15,Shoes,Clothing,5,298.92,Credit Card,Completed,Bangalore,1494.6,2024,3,15
42886,42887,7781,2024-03-09,TV,Accessories,21,1139.32,Cash,Returned,Mumbai,23925.72,2024,3,9
42959,42960,1883,2024-03-18,Headphones,Clothing,17,1007.89,Credit Card,Completed,Kolkata,17134.13,2024,3,18
42964,42965,8645,2024-03-04,Laptop,Home Appliances,24,1905.88,Debit Card,Cancelled,Pune,45741.12,2024,3,4
42990,42991,6373,2024-03-25,Camera,Clothing,10,779.31,UPI,Completed,Bangalore,7793.1,2024,3,25
43009,43010,3405,2024-03-17,Watch,Accessories,19,1217.99,Cash,Returned,Bangalore,23141.81,2024,3,17
43020,43021,2765,2024-03-25,Camera,Electronics,6,964.88,Credit Card,Cancelled,Delhi,5789.28,2024,3,25
43039,43040,3790,2024-03-01,Headphones,Accessories,6,323.04,Credit Card,Completed,Chennai,1938.24,2024,3,1
43081,43082,4074,2024-03-13,Headphones,Clothing,4,1144.0,Credit Card,Completed,Delhi,4576.0,2024,3,13
43089,43090,3560,2024-03-27,Laptop,Home Appliances,24,2229.39,Credit Card,Completed,Bangalore,53505.36,2024,3,27
43129,43130,5637,2024-03-16,Shoes,Clothing,23,2233.97,Credit Card,Completed,Bangalore,51381.31,2024,3,16
43153,43154,6242,2024-03-28,Mobile,Accessories,2,522.55,UPI,Completed,Pune,1045.1,2024,3,28
43173,43174,2620,2024-03-11,TV,Accessories,2,930.8,Debit Card,Cancelled,Chennai,1861.6,2024,3,11
43206,43207,3966,2024-03-24,TV,Home Appliances,11,1866.6,PayPal,Completed,Hyderabad,20532.6,2024,3,24
43223,43224,4467,2024-03-02,Tablet,Accessories,6,2208.84,Debit Card,Returned,Chennai,13253.04,2024,3,2
43233,43234,7480,2024-03-28,Watch,Home Appliances,17,1132.26,UPI,Returned,Chennai,19248.42,2024,3,28
43254,43255,8013,2024-03-06,Camera,Clothing,20,696.71,PayPal,Completed,Delhi,13934.2,2024,3,6
43291,43292,5745,2024-03-06,Camera,Electronics,15,470.97,Debit Card,Completed,Bangalore,7064.55,2024,3,6
43304,43305,5183,2024-03-25,Watch,Electronics,7,132.09,UPI,Completed,Pune,924.63,2024,3,25
43310,43311,4630,2024-03-08,Tablet,Accessories,16,2113.91,UPI,Cancelled,Hyderabad,33822.56,2024,3,8
43329,43330,1169,2024-03-17,Camera,Home Appliances,24,634.61,Cash,Cancelled,Hyderabad,15230.64,2024,3,17
43384,43385,6637,2024-03-14,Shoes,Accessories,1,330.0,PayPal,Completed,Delhi,330.0,2024,3,14
43401,43402,8403,2024-03-12,Laptop,Electronics,5,1870.08,PayPal,Completed,Bangalore,9350.4,2024,3,12
43410,43411,9849,2024-03-08,Shoes,Clothing,16,1303.93,Debit Card,Cancelled,Delhi,20862.88,2024,3,8
43426,43427,6261,2024-03-17,Headphones,Electronics,20,602.47,UPI,Completed,Pune,12049.4,2024,3,17
43440,43441,2962,2024-03-06,Mobile,Home Appliances,15,2173.64,PayPal,Returned,Kolkata,32604.6,2024,3,6
43498,43499,6003,2024-03-01,Watch,Electronics,14,501.21,UPI,Completed,Delhi,7016.94,2024,3,1
43499,43500,3103,2024-03-09,Laptop,Home Appliances,10,54.31,UPI,Completed,Mumbai,543.1,2024,3,9
43504,43505,9207,2024-03-15,Shoes,Accessories,11,655.75,Cash,Cancelled,Pune,7213.25,2024,3,15
43519,43520,9867,2024-03-15,Shoes,Clothing,12,1762.46,PayPal,Completed,Bangalore,21149.52,2024,3,15
43597,43598,7887,2024-03-28,Camera,Home Appliances,5,2043.24,Cash,Completed,Pune,10216.2,2024,3,28
43599,43600,8450,2024-03-23,Tablet,Home Appliances,1,1700.2,Cash,Completed,Mumbai,1700.2,2024,3,23
43612,43613,8009,2024-03-04,Mobile,Accessories,22,104.26,Credit Card,Completed,Delhi,2293.72,2024,3,4
43617,43618,4103,2024-03-16,Tablet,Home Appliances,2,2202.11,Debit Card,Completed,Chennai,4404.22,2024,3,16
43619,43620,7313,2024-03-14,Mobile,Accessories,1,99.53,UPI,Completed,Chennai,99.53,2024,3,14
43624,43625,8441,2024-03-02,Shoes,Home Appliances,24,2192.05,Credit Card,Completed,Delhi,52609.2,2024,3,2
43633,43634,3622,2024-03-09,Camera,Home Appliances,21,991.98,PayPal,Completed,Chennai,20831.58,2024,3,9
43638,43639,9239,2024-03-22,Laptop,Home Appliances,5,1824.92,UPI,Completed,Chennai,9124.6,2024,3,22
43650,43651,5689,2024-03-24,TV,Home Appliances,22,21.91,Cash,Completed,Mumbai,482.02,2024,3,24
43670,43671,5342,2024-03-31,Headphones,Accessories,2,2090.55,UPI,Completed,Pune,4181.1,2024,3,31
43686,43687,2698,2024-03-17,Watch,Clothing,12,1398.11,Credit Card,Returned,Mumbai,16777.32,2024,3,17
43690,43691,5785,2024-03-20,Shoes,Clothing,2,568.09,Debit Card,Completed,Delhi,1136.18,2024,3,20
43718,43719,9302,2024-03-20,Headphones,Accessories,22,846.52,Credit Card,Completed,Chennai,18623.44,2024,3,20
43738,43739,5877,2024-03-01,Mobile,Accessories,16,252.57,Debit Card,Completed,Bangalore,4041.12,2024,3,1
43797,43798,5360,2024-03-27,Watch,Accessories,8,136.79,Debit Card,Completed,Pune,1094.32,2024,3,27
43799,43800,2587,2024-03-25,Laptop,Clothing,9,2490.3,PayPal,Cancelled,Bangalore,22412.7,2024,3,25
43801,43802,7603,2024-03-11,Headphones,Clothing,22,2466.78,Credit Card,Completed,Kolkata,54269.16,2024,3,11
43816,43817,4527,2024-03-07,TV,Accessories,6,1101.45,PayPal,Returned,Mumbai,6608.7,2024,3,7
43830,43831,4778,2024-03-04,Camera,Accessories,23,2322.86,Debit Card,Completed,Pune,53425.78,2024,3,4
43838,43839,3319,2024-03-09,Shoes,Clothing,16,1824.72,Credit Card,Completed,Delhi,29195.52,2024,3,9
43851,43852,9615,2024-03-25,TV,Clothing,5,251.36,PayPal,Completed,Mumbai,1256.8,2024,3,25
43913,43914,3997,2024-03-17,Headphones,Electronics,6,1171.9,Debit Card,Completed,Kolkata,7031.4,2024,3,17
43962,43963,5873,2024-03-13,Shoes,Home Appliances,20,152.13,Debit Card,Completed,Bangalore,3042.6,2024,3,13
43971,43972,6066,2024-03-26,Watch,Accessories,15,410.07,Credit Card,Completed,Mumbai,6151.05,2024,3,26
44008,44009,3466,2024-03-24,Watch,Clothing,22,914.59,UPI,Completed,Pune,20120.98,2024,3,24
44035,44036,1779,2024-03-01,Mobile,Electronics,22,1087.19,Credit Card,Cancelled,Hyderabad,23918.18,2024,3,1
44046,44047,9119,2024-03-09,Mobile,Accessories,4,1927.91,Credit Card,Completed,Bangalore,7711.64,2024,3,9
44065,44066,6606,2024-03-03,Shoes,Accessories,3,2025.98,Cash,Returned,Hyderabad,6077.94,2024,3,3
44098,44099,1265,2024-03-28,Mobile,Clothing,9,1247.55,Debit Card,Completed,Hyderabad,11227.95,2024,3,28
44106,44107,1642,2024-03-18,Mobile,Home Appliances,1,2385.87,UPI,Completed,Kolkata,2385.87,2024,3,18
44120,44121,4892,2024-03-27,Laptop,Accessories,21,1046.78,Credit Card,Completed,Mumbai,21982.38,2024,3,27
44141,44142,2946,2024-03-02,TV,Accessories,1,945.61,PayPal,Returned,Pune,945.61,2024,3,2
44150,44151,6340,2024-03-02,Watch,Clothing,6,2475.46,PayPal,Completed,Pune,14852.76,2024,3,2
44165,44166,8658,2024-03-13,Camera,Clothing,22,2222.39,Debit Card,Cancelled,Kolkata,48892.58,2024,3,13
44190,44191,8047,2024-03-31,Watch,Accessories,6,1311.5,Debit Card,Completed,Chennai,7869.0,2024,3,31
44233,44234,7238,2024-03-04,Camera,Home Appliances,6,245.85,PayPal,Completed,Chennai,1475.1,2024,3,4
44242,44243,5117,2024-03-31,Watch,Electronics,14,940.78,Debit Card,Completed,Hyderabad,13170.92,2024,3,31
44280,44281,6080,2024-03-22,Mobile,Electronics,12,448.2,UPI,Completed,Mumbai,5378.4,2024,3,22
44415,44416,9546,2024-03-20,Mobile,Accessories,20,405.63,Cash,Completed,Hyderabad,8112.6,2024,3,20
44431,44432,2063,2024-03-21,TV,Electronics,21,2021.71,Credit Card,Completed,Bangalore,42455.91,2024,3,21
44436,44437,6015,2024-03-11,Camera,Clothing,17,1473.04,Credit Card,Completed,Kolkata,25041.68,2024,3,11
44439,44440,6794,2024-03-07,Mobile,Accessories,13,1857.36,PayPal,Completed,Mumbai,24145.68,2024,3,7
44451,44452,1447,2024-03-02,TV,Electronics,9,1098.61,PayPal,Cancelled,Kolkata,9887.49,2024,3,2
